method,dataset,d,param1,param2,m,nprobe,sq_bits,nbits,recall,qps,build_time
LSH,SIFT,128,nbits=128,-,,,,128,0.1224,3889.8777018708124,2.5221215689671226
LSH,SIFT,128,nbits=256,-,,,,256,0.2349,2227.2533697207386,1.1538940889877267
LSH,SIFT,128,nbits=512,-,,,,512,0.379,1233.6330814768996,2.087292721029371
LSH,GIST,960,nbits=128,-,,,,128,0.023,3821.9591841786428,4.0140286249807104
LSH,GIST,960,nbits=256,-,,,,256,0.0398,2216.4131805986117,3.4327440969645977
LSH,GIST,960,nbits=512,-,,,,512,0.0722,1243.841425529699,6.871197197004221
LSH,GloVe,100,nbits=128,-,,,,128,0.1668,3262.0571669538435,0.7493218870367855
LSH,GloVe,100,nbits=256,-,,,,256,0.2843,1952.3699933045643,1.1731015410041437
LSH,GloVe,100,nbits=512,-,,,,512,0.4296,1066.1703975962016,2.2436278499662876
